 Units: T (K), Cp (kJ/kmole/K), H and H0 (MJ/kmole)

        S  (kJ/kmole/K), -(G-H0)/T (kJ/kmole/K)




 H         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
        4800.000    23.082   568.079   211.406  -446.669   191.519
        4900.000    23.282   570.397   211.884  -467.833   191.930
        5000.000    23.491   572.735   212.356  -489.045   192.334

 H0=   472.622





 e-        T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    21.744      .001    21.933    -6.535    21.933
         400.000    21.744     2.219    28.334    -9.115    22.789
         500.000    21.744     4.393    33.186   -12.200    24.401
         600.000    21.744     6.567    37.150   -15.723    26.206
         700.000    21.744     8.742    40.502   -19.610    28.015
         800.000    21.744    10.916    43.406   -23.808    29.761
         900.000    21.744    13.091    45.967   -28.279    31.422
        1000.000    21.744    15.265    48.258   -32.993    32.993
        1100.000    21.744    17.439    50.330   -37.924    34.477
        1200.000    21.744    19.614    52.222   -43.053    35.878
        1300.000    21.744    21.788    53.962   -48.363    37.203
        1400.000    21.744    23.963    55.574   -53.841    38.458
        1500.000    21.744    26.137    57.074   -59.474    39.650
        1600.000    21.744    28.311    58.477   -65.252    40.783
        1700.000    21.744    30.486    59.796   -71.167    41.863
        1800.000    21.744    32.660    61.038   -77.209    42.894
        1900.000    21.744    34.835    62.214   -83.372    43.880
        2000.000    21.744    37.009    63.329   -89.650    44.825
        2100.000    21.744    39.184    64.390   -96.036    45.732
        2200.000    21.744    41.358    65.402  -102.526    46.603
        2300.000    21.744    43.532    66.368  -109.115    47.442
        2400.000    21.744    45.707    67.294  -115.798    48.250
        2500.000    21.744    47.881    68.181  -122.573    49.029
        2600.000    21.744    50.056    69.034  -129.434    49.782
        2700.000    21.744    52.230    69.855  -136.378    50.511
        2800.000    21.744    54.404    70.646  -143.404    51.216
        2900.000    21.744    56.579    71.409  -150.507    51.899
        3000.000    21.744    58.753    72.146  -157.685    52.562
        3100.000    21.744    60.928    72.859  -164.935    53.205
        3200.000    21.744    63.102    73.549  -172.256    53.830
        3300.000    21.744    65.276    74.218  -179.644    54.438
        3400.000    21.744    67.451    74.867  -187.099    55.029
        3500.000    21.744    69.625    75.498  -194.617    55.605
        3600.000    21.744    71.800    76.110  -202.197    56.166
        3700.000    21.744    73.974    76.706  -209.838    56.713
        3800.000    21.744    76.148    77.286  -217.538    57.247
        3900.000    21.744    78.323    77.851  -225.295    57.768
        4000.000    21.744    80.497    78.401  -233.108    58.277
        4100.000    21.744    82.672    78.938  -240.975    58.775
        4200.000    21.744    84.846    79.462  -248.895    59.261
        4300.000    21.744    87.020    79.974  -256.867    59.737
        4400.000    21.744    89.195    80.474  -264.889    60.202
        4500.000    21.744    91.369    80.962  -272.961    60.658
        4600.000    21.744    93.544    81.440  -281.082    61.105
        4700.000    21.744    95.718    81.908  -289.249    61.542
